,model,time,horizon,quantile,Cases
99,N-HiTS,2020-09-01,4,Cases_q0.750,4.872588396072388
100,N-HiTS,2020-10-01,5,Cases_q0.750,4.554323792457581
101,N-HiTS,2020-11-01,6,Cases_q0.750,5.464351415634155
102,N-HiTS,2020-06-01,1,Cases_q0.800,5.13957052230835
103,N-HiTS,2020-07-01,2,Cases_q0.800,4.558745574951172
104,N-HiTS,2020-08-01,3,Cases_q0.800,5.52785291671753
105,N-HiTS,2020-09-01,4,Cases_q0.800,4.893552684783936
106,N-HiTS,2020-10-01,5,Cases_q0.800,4.57723331451416
107,N-HiTS,2020-11-01,6,Cases_q0.800,5.520909595489502
108,N-HiTS,2020-06-01,1,Cases_q0.850,5.515314292907715
109,N-HiTS,2020-07-01,2,Cases_q0.850,4.576882433891297
110,N-HiTS,2020-08-01,3,Cases_q0.850,5.620355081558228
111,N-HiTS,2020-09-01,4,Cases_q0.850,5.030506277084351
112,N-HiTS,2020-10-01,5,Cases_q0.850,4.726098799705506
113,N-HiTS,2020-11-01,6,Cases_q0.850,5.548418140411377
114,N-HiTS,2020-06-01,1,Cases_q0.900,5.932323026657104
115,N-HiTS,2020-07-01,2,Cases_q0.900,4.700426483154297
116,N-HiTS,2020-08-01,3,Cases_q0.900,5.680547046661377
117,N-HiTS,2020-09-01,4,Cases_q0.900,5.082728481292724
118,N-HiTS,2020-10-01,5,Cases_q0.900,4.874915075302124
119,N-HiTS,2020-11-01,6,Cases_q0.900,5.564442729949951
120,N-HiTS,2020-06-01,1,Cases_q0.950,6.192993021011352
121,N-HiTS,2020-07-01,2,Cases_q0.950,4.81830153465271
122,N-HiTS,2020-08-01,3,Cases_q0.950,5.746817111968994
123,N-HiTS,2020-09-01,4,Cases_q0.950,5.180378937721252
124,N-HiTS,2020-10-01,5,Cases_q0.950,5.01106972694397
125,N-HiTS,2020-11-01,6,Cases_q0.950,5.5708251953125
126,N-HiTS,2020-06-01,1,Cases_q0.975,6.557697725296021
127,N-HiTS,2020-07-01,2,Cases_q0.975,5.3762002944946286
128,N-HiTS,2020-08-01,3,Cases_q0.975,5.827323055267334
129,N-HiTS,2020-09-01,4,Cases_q0.975,5.26056854724884
130,N-HiTS,2020-10-01,5,Cases_q0.975,5.087808835506439
131,N-HiTS,2020-11-01,6,Cases_q0.975,5.572428977489471
132,N-HiTS,2020-06-01,1,Cases_q0.990,6.8681793212890625
133,N-HiTS,2020-07-01,2,Cases_q0.990,6.6568891096115115
134,N-HiTS,2020-08-01,3,Cases_q0.990,5.857632493972778
135,N-HiTS,2020-09-01,4,Cases_q0.990,5.418056917190552
136,N-HiTS,2020-10-01,5,Cases_q0.990,5.120131969451904
137,N-HiTS,2020-11-01,6,Cases_q0.990,5.837846755981445
0,N-HiTS,2020-07-01,1,Cases_q0.010,1.5142633593082429
1,N-HiTS,2020-08-01,2,Cases_q0.010,2.6374292373657227
2,N-HiTS,2020-09-01,3,Cases_q0.010,1.1499207842350005
3,N-HiTS,2020-10-01,4,Cases_q0.010,2.591124494075775
4,N-HiTS,2020-11-01,5,Cases_q0.010,3.9576338219642637
5,N-HiTS,2020-12-01,6,Cases_q0.010,2.726661205291748
6,N-HiTS,2020-07-01,1,Cases_q0.025,2.336842882633209
7,N-HiTS,2020-08-01,2,Cases_q0.025,2.7231112658977508
8,N-HiTS,2020-09-01,3,Cases_q0.025,2.5558324217796327
9,N-HiTS,2020-10-01,4,Cases_q0.025,3.1005333006381988
10,N-HiTS,2020-11-01,5,Cases_q0.025,3.972925138473511
11,N-HiTS,2020-12-01,6,Cases_q0.025,3.0497872173786162
12,N-HiTS,2020-07-01,1,Cases_q0.050,3.080638027191162
13,N-HiTS,2020-08-01,2,Cases_q0.050,2.951368236541748
14,N-HiTS,2020-09-01,3,Cases_q0.050,3.733009266853333
15,N-HiTS,2020-10-01,4,Cases_q0.050,3.5295549631118774
16,N-HiTS,2020-11-01,5,Cases_q0.050,4.003303337097168
17,N-HiTS,2020-12-01,6,Cases_q0.050,4.140078020095825
18,N-HiTS,2020-07-01,1,Cases_q0.100,3.4971206426620483
19,N-HiTS,2020-08-01,2,Cases_q0.100,3.318364477157593
20,N-HiTS,2020-09-01,3,Cases_q0.100,3.964772868156433
21,N-HiTS,2020-10-01,4,Cases_q0.100,3.6106969594955443
22,N-HiTS,2020-11-01,5,Cases_q0.100,4.095730590820312
23,N-HiTS,2020-12-01,6,Cases_q0.100,4.507180833816529
24,N-HiTS,2020-07-01,1,Cases_q0.150,3.6499157786369323
25,N-HiTS,2020-08-01,2,Cases_q0.150,3.424200677871704
26,N-HiTS,2020-09-01,3,Cases_q0.150,3.9826131105422973
27,N-HiTS,2020-10-01,4,Cases_q0.150,3.703274941444397
28,N-HiTS,2020-11-01,5,Cases_q0.150,4.132290863990784
29,N-HiTS,2020-12-01,6,Cases_q0.150,4.547911381721496
30,N-HiTS,2020-07-01,1,Cases_q0.200,3.730646276473999
31,N-HiTS,2020-08-01,2,Cases_q0.200,3.922448253631592
32,N-HiTS,2020-09-01,3,Cases_q0.200,4.013828182220459
33,N-HiTS,2020-10-01,4,Cases_q0.200,3.7455537796020506
34,N-HiTS,2020-11-01,5,Cases_q0.200,4.1680830955505375
35,N-HiTS,2020-12-01,6,Cases_q0.200,4.579530906677246
36,N-HiTS,2020-07-01,1,Cases_q0.250,3.9444931149482727
37,N-HiTS,2020-08-01,2,Cases_q0.250,4.18074357509613
38,N-HiTS,2020-09-01,3,Cases_q0.250,4.0216546058654785
39,N-HiTS,2020-10-01,4,Cases_q0.250,3.7699705362319946
40,N-HiTS,2020-11-01,5,Cases_q0.250,4.300756335258484
41,N-HiTS,2020-12-01,6,Cases_q0.250,4.652108073234558
42,N-HiTS,2020-07-01,1,Cases_q0.300,4.086519384384156
43,N-HiTS,2020-08-01,2,Cases_q0.300,4.235582304000855
44,N-HiTS,2020-09-01,3,Cases_q0.300,4.031499624252319
45,N-HiTS,2020-10-01,4,Cases_q0.300,3.8142351388931273
46,N-HiTS,2020-11-01,5,Cases_q0.300,4.3732264041900635
47,N-HiTS,2020-12-01,6,Cases_q0.300,4.691599369049072
48,N-HiTS,2020-07-01,1,Cases_q0.350,4.094062042236328
49,N-HiTS,2020-08-01,2,Cases_q0.350,4.295661449432373
50,N-HiTS,2020-09-01,3,Cases_q0.350,4.041532278060913
51,N-HiTS,2020-10-01,4,Cases_q0.350,3.902944326400757
52,N-HiTS,2020-11-01,5,Cases_q0.350,4.427029633522034
53,N-HiTS,2020-12-01,6,Cases_q0.350,4.734603834152222
54,N-HiTS,2020-07-01,1,Cases_q0.400,4.104609775543213
55,N-HiTS,2020-08-01,2,Cases_q0.400,4.353447818756104
56,N-HiTS,2020-09-01,3,Cases_q0.400,4.058101558685303
57,N-HiTS,2020-10-01,4,Cases_q0.400,4.0645520210266115
58,N-HiTS,2020-11-01,5,Cases_q0.400,4.461124992370605
59,N-HiTS,2020-12-01,6,Cases_q0.400,4.756494808197021
60,N-HiTS,2020-07-01,1,Cases_q0.450,4.115280961990356
61,N-HiTS,2020-08-01,2,Cases_q0.450,4.37442045211792
62,N-HiTS,2020-09-01,3,Cases_q0.450,4.073293614387512
63,N-HiTS,2020-10-01,4,Cases_q0.450,4.223128771781921
64,N-HiTS,2020-11-01,5,Cases_q0.450,4.506078791618347
65,N-HiTS,2020-12-01,6,Cases_q0.450,4.77531316280365
66,N-HiTS,2020-07-01,1,Cases_q0.500,4.176957845687866
67,N-HiTS,2020-08-01,2,Cases_q0.500,4.419787406921387
68,N-HiTS,2020-09-01,3,Cases_q0.500,4.076609373092651
69,N-HiTS,2020-10-01,4,Cases_q0.500,4.271006107330322
70,N-HiTS,2020-11-01,5,Cases_q0.500,4.544670820236206
71,N-HiTS,2020-12-01,6,Cases_q0.500,4.796867370605469
72,N-HiTS,2020-07-01,1,Cases_q0.550,4.189201664924622
73,N-HiTS,2020-08-01,2,Cases_q0.550,4.455476999282837
74,N-HiTS,2020-09-01,3,Cases_q0.550,4.096084117889404
75,N-HiTS,2020-10-01,4,Cases_q0.550,4.2978888034820555
76,N-HiTS,2020-11-01,5,Cases_q0.550,4.587046885490418
77,N-HiTS,2020-12-01,6,Cases_q0.550,4.815188193321228
78,N-HiTS,2020-07-01,1,Cases_q0.600,4.274076652526856
79,N-HiTS,2020-08-01,2,Cases_q0.600,4.4710298538208
80,N-HiTS,2020-09-01,3,Cases_q0.600,4.159674263000488
81,N-HiTS,2020-10-01,4,Cases_q0.600,4.322679138183593
82,N-HiTS,2020-11-01,5,Cases_q0.600,4.644400215148925
83,N-HiTS,2020-12-01,6,Cases_q0.600,4.833980846405029
84,N-HiTS,2020-07-01,1,Cases_q0.650,4.302845525741577
85,N-HiTS,2020-08-01,2,Cases_q0.650,4.48819785118103
86,N-HiTS,2020-09-01,3,Cases_q0.650,4.386518025398255
87,N-HiTS,2020-10-01,4,Cases_q0.650,4.356489419937134
88,N-HiTS,2020-11-01,5,Cases_q0.650,4.681909513473511
89,N-HiTS,2020-12-01,6,Cases_q0.650,4.860817289352417
90,N-HiTS,2020-07-01,1,Cases_q0.700,4.347387456893921
91,N-HiTS,2020-08-01,2,Cases_q0.700,4.52805609703064
92,N-HiTS,2020-09-01,3,Cases_q0.700,4.489521837234497
93,N-HiTS,2020-10-01,4,Cases_q0.700,4.387266683578491
94,N-HiTS,2020-11-01,5,Cases_q0.700,4.752893543243408
95,N-HiTS,2020-12-01,6,Cases_q0.700,4.877946043014527
96,N-HiTS,2020-07-01,1,Cases_q0.750,4.399796724319458
97,N-HiTS,2020-08-01,2,Cases_q0.750,4.594330310821533
98,N-HiTS,2020-09-01,3,Cases_q0.750,4.519399404525757
99,N-HiTS,2020-10-01,4,Cases_q0.750,4.422149062156677
100,N-HiTS,2020-11-01,5,Cases_q0.750,4.794358611106873
101,N-HiTS,2020-12-01,6,Cases_q0.750,4.901298642158508
102,N-HiTS,2020-07-01,1,Cases_q0.800,4.413900566101074
103,N-HiTS,2020-08-01,2,Cases_q0.800,4.755814170837403
104,N-HiTS,2020-09-01,3,Cases_q0.800,4.676451587677002
105,N-HiTS,2020-10-01,4,Cases_q0.800,4.483616352081299
106,N-HiTS,2020-11-01,5,Cases_q0.800,4.8545800209045415
107,N-HiTS,2020-12-01,6,Cases_q0.800,4.9613831520080565
108,N-HiTS,2020-07-01,1,Cases_q0.850,4.49449348449707
109,N-HiTS,2020-08-01,2,Cases_q0.850,4.813147020339966
110,N-HiTS,2020-09-01,3,Cases_q0.850,4.744962549209594
111,N-HiTS,2020-10-01,4,Cases_q0.850,4.556696987152099
112,N-HiTS,2020-11-01,5,Cases_q0.850,4.917556977272033
113,N-HiTS,2020-12-01,6,Cases_q0.850,5.05104296207428
114,N-HiTS,2020-07-01,1,Cases_q0.900,4.581277465820312
115,N-HiTS,2020-08-01,2,Cases_q0.900,4.864738845825196
116,N-HiTS,2020-09-01,3,Cases_q0.900,4.8339088439941404
117,N-HiTS,2020-10-01,4,Cases_q0.900,4.66441388130188
118,N-HiTS,2020-11-01,5,Cases_q0.900,4.980547714233398
119,N-HiTS,2020-12-01,6,Cases_q0.900,5.134120607376099
120,N-HiTS,2020-07-01,1,Cases_q0.950,4.684335613250733
121,N-HiTS,2020-08-01,2,Cases_q0.950,4.977693319320679
122,N-HiTS,2020-09-01,3,Cases_q0.950,4.927259373664856
123,N-HiTS,2020-10-01,4,Cases_q0.950,4.728256464004517
124,N-HiTS,2020-11-01,5,Cases_q0.950,5.087867379188538
125,N-HiTS,2020-12-01,6,Cases_q0.950,5.358934020996093
126,N-HiTS,2020-07-01,1,Cases_q0.975,4.7114413499832155
127,N-HiTS,2020-08-01,2,Cases_q0.975,5.035468316078186
128,N-HiTS,2020-09-01,3,Cases_q0.975,4.958806705474854
129,N-HiTS,2020-10-01,4,Cases_q0.975,4.7358624696731555
130,N-HiTS,2020-11-01,5,Cases_q0.975,5.252252101898193
131,N-HiTS,2020-12-01,6,Cases_q0.975,5.461370861530304
132,N-HiTS,2020-07-01,1,Cases_q0.990,4.719828867912293
133,N-HiTS,2020-08-01,2,Cases_q0.990,5.077064580917359
134,N-HiTS,2020-09-01,3,Cases_q0.990,4.9711994504928585
135,N-HiTS,2020-10-01,4,Cases_q0.990,5.729852676391602
136,N-HiTS,2020-11-01,5,Cases_q0.990,5.308866910934448
137,N-HiTS,2020-12-01,6,Cases_q0.990,5.4924449586868285
0,N-HiTS,2020-08-01,1,Cases_q0.010,3.4589372491836547
1,N-HiTS,2020-09-01,2,Cases_q0.010,2.8618579959869384
2,N-HiTS,2020-10-01,3,Cases_q0.010,3.2408819675445555
3,N-HiTS,2020-11-01,4,Cases_q0.010,1.6691323387622834
4,N-HiTS,2020-12-01,5,Cases_q0.010,2.5408706665039062
5,N-HiTS,2021-01-01,6,Cases_q0.010,3.0853705406188965
6,N-HiTS,2020-08-01,1,Cases_q0.025,3.6383753955364226
7,N-HiTS,2020-09-01,2,Cases_q0.025,3.0746362030506136
8,N-HiTS,2020-10-01,3,Cases_q0.025,3.273295509815216
9,N-HiTS,2020-11-01,4,Cases_q0.025,2.111855906248093
10,N-HiTS,2020-12-01,5,Cases_q0.025,3.7305025279521944
11,N-HiTS,2021-01-01,6,Cases_q0.025,3.1273927271366118
12,N-HiTS,2020-08-01,1,Cases_q0.050,3.696451246738434
13,N-HiTS,2020-09-01,2,Cases_q0.050,3.56735303401947
14,N-HiTS,2020-10-01,3,Cases_q0.050,3.3324650287628175
15,N-HiTS,2020-11-01,4,Cases_q0.050,2.5507595777511596
16,N-HiTS,2020-12-01,5,Cases_q0.050,4.246711850166321
17,N-HiTS,2021-01-01,6,Cases_q0.050,3.337793290615082
18,N-HiTS,2020-08-01,1,Cases_q0.100,3.7908044338226317
19,N-HiTS,2020-09-01,2,Cases_q0.100,3.58773992061615
20,N-HiTS,2020-10-01,3,Cases_q0.100,3.462134027481079
21,N-HiTS,2020-11-01,4,Cases_q0.100,3.335676908493042
22,N-HiTS,2020-12-01,5,Cases_q0.100,4.444999647140503
23,N-HiTS,2021-01-01,6,Cases_q0.100,3.7746947765350343
24,N-HiTS,2020-08-01,1,Cases_q0.150,3.8093694686889648
25,N-HiTS,2020-09-01,2,Cases_q0.150,3.6134957671165466
26,N-HiTS,2020-10-01,3,Cases_q0.150,3.5343459844589233
27,N-HiTS,2020-11-01,4,Cases_q0.150,3.931246519088745
28,N-HiTS,2020-12-01,5,Cases_q0.150,4.531418228149414
29,N-HiTS,2021-01-01,6,Cases_q0.150,4.214405155181884
30,N-HiTS,2020-08-01,1,Cases_q0.200,3.8795938968658445
31,N-HiTS,2020-09-01,2,Cases_q0.200,3.6271432876586913
32,N-HiTS,2020-10-01,3,Cases_q0.200,3.625770378112793
33,N-HiTS,2020-11-01,4,Cases_q0.200,4.029136276245117
34,N-HiTS,2020-12-01,5,Cases_q0.200,4.738585376739502
35,N-HiTS,2021-01-01,6,Cases_q0.200,4.254073238372802
36,N-HiTS,2020-08-01,1,Cases_q0.250,3.935018837451935
37,N-HiTS,2020-09-01,2,Cases_q0.250,3.6879677176475525
38,N-HiTS,2020-10-01,3,Cases_q0.250,3.742992877960205
39,N-HiTS,2020-11-01,4,Cases_q0.250,4.136465549468994
40,N-HiTS,2020-12-01,5,Cases_q0.250,4.7784483432769775
41,N-HiTS,2021-01-01,6,Cases_q0.250,4.281628489494324
42,N-HiTS,2020-08-01,1,Cases_q0.300,3.981781840324402
43,N-HiTS,2020-09-01,2,Cases_q0.300,3.737617564201355
44,N-HiTS,2020-10-01,3,Cases_q0.300,3.793515658378601
45,N-HiTS,2020-11-01,4,Cases_q0.300,4.213041734695435
46,N-HiTS,2020-12-01,5,Cases_q0.300,4.80481448173523
47,N-HiTS,2021-01-01,6,Cases_q0.300,4.3147632598876955
48,N-HiTS,2020-08-01,1,Cases_q0.350,4.109526801109314
49,N-HiTS,2020-09-01,2,Cases_q0.350,3.7744072794914247
50,N-HiTS,2020-10-01,3,Cases_q0.350,3.8984771728515626
51,N-HiTS,2020-11-01,4,Cases_q0.350,4.284628844261169
52,N-HiTS,2020-12-01,5,Cases_q0.350,4.825891470909118
53,N-HiTS,2021-01-01,6,Cases_q0.350,4.346734476089478
54,N-HiTS,2020-08-01,1,Cases_q0.400,4.1545538902282715
55,N-HiTS,2020-09-01,2,Cases_q0.400,3.840743064880371
56,N-HiTS,2020-10-01,3,Cases_q0.400,4.03945894241333
57,N-HiTS,2020-11-01,4,Cases_q0.400,4.334849262237549
58,N-HiTS,2020-12-01,5,Cases_q0.400,4.850204753875732
59,N-HiTS,2021-01-01,6,Cases_q0.400,4.3743407249450685
60,N-HiTS,2020-08-01,1,Cases_q0.450,4.244372248649597
61,N-HiTS,2020-09-01,2,Cases_q0.450,3.9051899194717405
62,N-HiTS,2020-10-01,3,Cases_q0.450,4.101600694656372
63,N-HiTS,2020-11-01,4,Cases_q0.450,4.378287196159363
64,N-HiTS,2020-12-01,5,Cases_q0.450,4.872977685928345
65,N-HiTS,2021-01-01,6,Cases_q0.450,4.400113224983215
66,N-HiTS,2020-08-01,1,Cases_q0.500,4.2680277824401855
67,N-HiTS,2020-09-01,2,Cases_q0.500,3.973822236061096
68,N-HiTS,2020-10-01,3,Cases_q0.500,4.10943341255188
69,N-HiTS,2020-11-01,4,Cases_q0.500,4.477949857711792
70,N-HiTS,2020-12-01,5,Cases_q0.500,4.910688161849976
71,N-HiTS,2021-01-01,6,Cases_q0.500,4.4158265590667725
72,N-HiTS,2020-08-01,1,Cases_q0.550,4.282939743995667
73,N-HiTS,2020-09-01,2,Cases_q0.550,4.055190515518189
74,N-HiTS,2020-10-01,3,Cases_q0.550,4.179139709472656
75,N-HiTS,2020-11-01,4,Cases_q0.550,4.598083448410034
76,N-HiTS,2020-12-01,5,Cases_q0.550,4.946907258033752
77,N-HiTS,2021-01-01,6,Cases_q0.550,4.4313171863555905
78,N-HiTS,2020-08-01,1,Cases_q0.600,4.339239120483398
79,N-HiTS,2020-09-01,2,Cases_q0.600,4.159165000915527
80,N-HiTS,2020-10-01,3,Cases_q0.600,4.231882762908936
81,N-HiTS,2020-11-01,4,Cases_q0.600,5.058997058868408
82,N-HiTS,2020-12-01,5,Cases_q0.600,4.992196369171142
83,N-HiTS,2021-01-01,6,Cases_q0.600,4.510091304779053
84,N-HiTS,2020-08-01,1,Cases_q0.650,4.425589489936828
85,N-HiTS,2020-09-01,2,Cases_q0.650,4.194234585762024
86,N-HiTS,2020-10-01,3,Cases_q0.650,4.261713218688965
87,N-HiTS,2020-11-01,4,Cases_q0.650,5.12900938987732
88,N-HiTS,2020-12-01,5,Cases_q0.650,5.146717143058777
89,N-HiTS,2021-01-01,6,Cases_q0.650,4.548304557800293
90,N-HiTS,2020-08-01,1,Cases_q0.700,4.5318115711212155
91,N-HiTS,2020-09-01,2,Cases_q0.700,4.234989929199219
92,N-HiTS,2020-10-01,3,Cases_q0.700,4.4665452003479
93,N-HiTS,2020-11-01,4,Cases_q0.700,5.167007493972778
94,N-HiTS,2020-12-01,5,Cases_q0.700,5.466608333587646
95,N-HiTS,2021-01-01,6,Cases_q0.700,4.58331880569458
96,N-HiTS,2020-08-01,1,Cases_q0.750,4.678596019744873
97,N-HiTS,2020-09-01,2,Cases_q0.750,4.44120192527771
98,N-HiTS,2020-10-01,3,Cases_q0.750,4.586300730705261
99,N-HiTS,2020-11-01,4,Cases_q0.750,5.203790545463562
100,N-HiTS,2020-12-01,5,Cases_q0.750,5.654319167137146
101,N-HiTS,2021-01-01,6,Cases_q0.750,4.626894474029541
102,N-HiTS,2020-08-01,1,Cases_q0.800,4.756750774383545
103,N-HiTS,2020-09-01,2,Cases_q0.800,4.714243507385254
104,N-HiTS,2020-10-01,3,Cases_q0.800,4.854070472717285
105,N-HiTS,2020-11-01,4,Cases_q0.800,5.288183784484863
106,N-HiTS,2020-12-01,5,Cases_q0.800,5.82369031906128
107,N-HiTS,2021-01-01,6,Cases_q0.800,4.731830406188965
108,N-HiTS,2020-08-01,1,Cases_q0.850,4.868299126625061
109,N-HiTS,2020-09-01,2,Cases_q0.850,4.87555422782898
110,N-HiTS,2020-10-01,3,Cases_q0.850,5.006321716308594
111,N-HiTS,2020-11-01,4,Cases_q0.850,5.4342567920684814
112,N-HiTS,2020-12-01,5,Cases_q0.850,5.8569779872894285
113,N-HiTS,2021-01-01,6,Cases_q0.850,4.966803693771362
114,N-HiTS,2020-08-01,1,Cases_q0.900,5.0123964786529545
115,N-HiTS,2020-09-01,2,Cases_q0.900,4.945844125747681
116,N-HiTS,2020-10-01,3,Cases_q0.900,5.135101461410523
117,N-HiTS,2020-11-01,4,Cases_q0.900,5.849704742431641
118,N-HiTS,2020-12-01,5,Cases_q0.900,5.936843061447144
119,N-HiTS,2021-01-01,6,Cases_q0.900,5.193254375457764
120,N-HiTS,2020-08-01,1,Cases_q0.950,5.18310136795044
121,N-HiTS,2020-09-01,2,Cases_q0.950,5.094500565528869
122,N-HiTS,2020-10-01,3,Cases_q0.950,5.371689057350158
123,N-HiTS,2020-11-01,4,Cases_q0.950,6.121483206748962
124,N-HiTS,2020-12-01,5,Cases_q0.950,6.0545021295547485
125,N-HiTS,2021-01-01,6,Cases_q0.950,5.843114805221558
126,N-HiTS,2020-08-01,1,Cases_q0.975,5.286223232746124
127,N-HiTS,2020-09-01,2,Cases_q0.975,5.175466632843017
128,N-HiTS,2020-10-01,3,Cases_q0.975,5.499716007709503
129,N-HiTS,2020-11-01,4,Cases_q0.975,6.253521490097046
130,N-HiTS,2020-12-01,5,Cases_q0.975,6.189585208892822
131,N-HiTS,2021-01-01,6,Cases_q0.975,6.2416644334793085
132,N-HiTS,2020-08-01,1,Cases_q0.990,5.774888806343078
133,N-HiTS,2020-09-01,2,Cases_q0.990,5.226479845046997
134,N-HiTS,2020-10-01,3,Cases_q0.990,5.6008800649642945
135,N-HiTS,2020-11-01,4,Cases_q0.990,6.33890962600708
136,N-HiTS,2020-12-01,5,Cases_q0.990,6.209116511344909
137,N-HiTS,2021-01-01,6,Cases_q0.990,6.634855270385742
0,N-HiTS,2020-09-01,1,Cases_q0.010,2.6871091747283935
1,N-HiTS,2020-10-01,2,Cases_q0.010,1.3250987529754639
2,N-HiTS,2020-11-01,3,Cases_q0.010,3.662175452709198
3,N-HiTS,2020-12-01,4,Cases_q0.010,0.1471766400337219
4,N-HiTS,2021-01-01,5,Cases_q0.010,3.4097561836242676
5,N-HiTS,2021-02-01,6,Cases_q0.010,3.4435906410217285
6,N-HiTS,2020-09-01,1,Cases_q0.025,3.268761247396469
7,N-HiTS,2020-10-01,2,Cases_q0.025,1.8335429668426515
8,N-HiTS,2020-11-01,3,Cases_q0.025,3.673872709274292
9,N-HiTS,2020-12-01,4,Cases_q0.025,0.41523276567459105
10,N-HiTS,2021-01-01,5,Cases_q0.025,3.5466274082660676
11,N-HiTS,2021-02-01,6,Cases_q0.025,3.962711524963379
12,N-HiTS,2020-09-01,1,Cases_q0.050,3.740672159194946
13,N-HiTS,2020-10-01,2,Cases_q0.050,2.3188197493553164
14,N-HiTS,2020-11-01,3,Cases_q0.050,3.6934731125831606
15,N-HiTS,2020-12-01,4,Cases_q0.050,1.0767079591751099
16,N-HiTS,2021-01-01,5,Cases_q0.050,3.782630503177643
17,N-HiTS,2021-02-01,6,Cases_q0.050,3.9690532326698302
18,N-HiTS,2020-09-01,1,Cases_q0.100,3.8295915603637694
19,N-HiTS,2020-10-01,2,Cases_q0.100,3.340181040763855
20,N-HiTS,2020-11-01,3,Cases_q0.100,3.7412949085235594
21,N-HiTS,2020-12-01,4,Cases_q0.100,2.023807406425476
22,N-HiTS,2021-01-01,5,Cases_q0.100,3.8942262887954713
23,N-HiTS,2021-02-01,6,Cases_q0.100,3.97972366809845
24,N-HiTS,2020-09-01,1,Cases_q0.150,3.930698025226593
25,N-HiTS,2020-10-01,2,Cases_q0.150,3.568663442134857
26,N-HiTS,2020-11-01,3,Cases_q0.150,3.8230718851089476
27,N-HiTS,2020-12-01,4,Cases_q0.150,3.137571597099304
28,N-HiTS,2021-01-01,5,Cases_q0.150,4.090024042129516
29,N-HiTS,2021-02-01,6,Cases_q0.150,4.014642071723938
30,N-HiTS,2020-09-01,1,Cases_q0.200,3.988825273513794
31,N-HiTS,2020-10-01,2,Cases_q0.200,3.649554634094238
32,N-HiTS,2020-11-01,3,Cases_q0.200,3.8964442729949953
33,N-HiTS,2020-12-01,4,Cases_q0.200,3.985087013244629
34,N-HiTS,2021-01-01,5,Cases_q0.200,4.3263805389404295
35,N-HiTS,2021-02-01,6,Cases_q0.200,4.05614128112793
36,N-HiTS,2020-09-01,1,Cases_q0.250,4.041321635246277
37,N-HiTS,2020-10-01,2,Cases_q0.250,3.69100421667099
38,N-HiTS,2020-11-01,3,Cases_q0.250,3.9449297189712524
39,N-HiTS,2020-12-01,4,Cases_q0.250,4.475726366043091
40,N-HiTS,2021-01-01,5,Cases_q0.250,4.511089444160461
41,N-HiTS,2021-02-01,6,Cases_q0.250,4.079851269721985
42,N-HiTS,2020-09-01,1,Cases_q0.300,4.073478651046753
43,N-HiTS,2020-10-01,2,Cases_q0.300,3.7186185836791994
44,N-HiTS,2020-11-01,3,Cases_q0.300,4.0046344757080075
45,N-HiTS,2020-12-01,4,Cases_q0.300,4.5331238269805905
46,N-HiTS,2021-01-01,5,Cases_q0.300,4.818952178955078
47,N-HiTS,2021-02-01,6,Cases_q0.300,4.109452247619629
48,N-HiTS,2020-09-01,1,Cases_q0.350,4.1087194919586185
49,N-HiTS,2020-10-01,2,Cases_q0.350,3.7443455338478087
50,N-HiTS,2020-11-01,3,Cases_q0.350,4.072075438499451
51,N-HiTS,2020-12-01,4,Cases_q0.350,4.625090527534485
52,N-HiTS,2021-01-01,5,Cases_q0.350,4.973195433616638
53,N-HiTS,2021-02-01,6,Cases_q0.350,4.138269257545471
54,N-HiTS,2020-09-01,1,Cases_q0.400,4.165573215484619
55,N-HiTS,2020-10-01,2,Cases_q0.400,3.76957631111145
56,N-HiTS,2020-11-01,3,Cases_q0.400,4.2632591247558596
57,N-HiTS,2020-12-01,4,Cases_q0.400,4.678940868377685
58,N-HiTS,2021-01-01,5,Cases_q0.400,4.9970142364501955
59,N-HiTS,2021-02-01,6,Cases_q0.400,4.1813138961792
60,N-HiTS,2020-09-01,1,Cases_q0.450,4.184779024124145
61,N-HiTS,2020-10-01,2,Cases_q0.450,3.875044357776642
62,N-HiTS,2020-11-01,3,Cases_q0.450,4.998602056503296
63,N-HiTS,2020-12-01,4,Cases_q0.450,4.704269790649414
64,N-HiTS,2021-01-01,5,Cases_q0.450,5.019668221473694
65,N-HiTS,2021-02-01,6,Cases_q0.450,4.224465823173523
66,N-HiTS,2020-09-01,1,Cases_q0.500,4.202134609222412
67,N-HiTS,2020-10-01,2,Cases_q0.500,4.073031902313232
68,N-HiTS,2020-11-01,3,Cases_q0.500,5.03417181968689
69,N-HiTS,2020-12-01,4,Cases_q0.500,4.816314697265625
70,N-HiTS,2021-01-01,5,Cases_q0.500,5.038701295852661
71,N-HiTS,2021-02-01,6,Cases_q0.500,4.285966634750366
72,N-HiTS,2020-09-01,1,Cases_q0.550,4.212119054794312
73,N-HiTS,2020-10-01,2,Cases_q0.550,4.299365544319153
74,N-HiTS,2020-11-01,3,Cases_q0.550,5.061160540580749
75,N-HiTS,2020-12-01,4,Cases_q0.550,5.24508695602417
76,N-HiTS,2021-01-01,5,Cases_q0.550,5.0556272029876705
77,N-HiTS,2021-02-01,6,Cases_q0.550,4.303562355041504
78,N-HiTS,2020-09-01,1,Cases_q0.600,4.244649600982666
79,N-HiTS,2020-10-01,2,Cases_q0.600,4.315439605712891
80,N-HiTS,2020-11-01,3,Cases_q0.600,5.087527751922607
