,time,region,quantile,horizon,Cases
97,2021-02-01,DOM,0.8,2,5.961599349975586
98,2021-03-01,DOM,0.8,3,6.367085742950439
99,2021-04-01,DOM,0.8,4,6.657248401641846
100,2021-05-01,DOM,0.8,5,7.292646598815918
101,2021-06-01,DOM,0.8,6,7.7617450714111325
102,2021-01-01,DOM,0.85,1,5.714723014831542
103,2021-02-01,DOM,0.85,2,6.061175727844238
104,2021-03-01,DOM,0.85,3,6.485354709625244
105,2021-04-01,DOM,0.85,4,6.8451464653015135
106,2021-05-01,DOM,0.85,5,7.466993689537048
107,2021-06-01,DOM,0.85,6,7.964570999145508
108,2021-01-01,DOM,0.9,1,5.822041368484498
109,2021-02-01,DOM,0.9,2,6.175050401687622
110,2021-03-01,DOM,0.9,3,6.664240837097168
111,2021-04-01,DOM,0.9,4,7.0297181606292725
112,2021-05-01,DOM,0.9,5,7.7572526931762695
113,2021-06-01,DOM,0.9,6,8.350046062469483
114,2021-01-01,DOM,0.95,1,6.063965058326717
115,2021-02-01,DOM,0.95,2,6.436425185203552
116,2021-03-01,DOM,0.95,3,7.134575366973875
117,2021-04-01,DOM,0.95,4,7.517378497123718
118,2021-05-01,DOM,0.95,5,8.350906801223754
119,2021-06-01,DOM,0.95,6,8.942895746231077
120,2021-01-01,DOM,0.99,1,6.971724805831909
121,2021-02-01,DOM,0.99,2,7.525325303077698
122,2021-03-01,DOM,0.99,3,8.488928775787352
123,2021-04-01,DOM,0.99,4,9.18489532470703
124,2021-05-01,DOM,0.99,5,10.340417861938477
125,2021-06-01,DOM,0.99,6,11.098999977111816
0,2021-02-01,DOM,0.01,1,3.542964675426483
1,2021-03-01,DOM,0.01,2,3.237057685852051
2,2021-04-01,DOM,0.01,3,3.2889526200294497
3,2021-05-01,DOM,0.01,4,3.378310995101929
4,2021-06-01,DOM,0.01,5,3.358986337184906
5,2021-07-01,DOM,0.01,6,3.028285503387451
6,2021-02-01,DOM,0.05,1,4.342494916915894
7,2021-03-01,DOM,0.05,2,4.138177227973938
8,2021-04-01,DOM,0.05,3,4.20450439453125
9,2021-05-01,DOM,0.05,4,4.469844484329224
10,2021-06-01,DOM,0.05,5,4.6328672647476195
11,2021-07-01,DOM,0.05,6,4.466880822181702
12,2021-02-01,DOM,0.1,1,4.51853723526001
13,2021-03-01,DOM,0.1,2,4.537352991104126
14,2021-04-01,DOM,0.1,3,4.59760799407959
15,2021-05-01,DOM,0.1,4,4.86729998588562
16,2021-06-01,DOM,0.1,5,5.009395599365234
17,2021-07-01,DOM,0.1,6,5.127724838256836
18,2021-02-01,DOM,0.15,1,4.663558554649353
19,2021-03-01,DOM,0.15,2,4.745430326461792
20,2021-04-01,DOM,0.15,3,4.82568199634552
21,2021-05-01,DOM,0.15,4,5.116567254066467
22,2021-06-01,DOM,0.15,5,5.281716990470886
23,2021-07-01,DOM,0.15,6,5.615596985816955
24,2021-02-01,DOM,0.2,1,4.748224449157715
25,2021-03-01,DOM,0.2,2,4.85655403137207
26,2021-04-01,DOM,0.2,3,4.920291137695313
27,2021-05-01,DOM,0.2,4,5.225236892700195
28,2021-06-01,DOM,0.2,5,5.469652271270752
29,2021-07-01,DOM,0.2,6,5.939203071594238
30,2021-02-01,DOM,0.25,1,4.8086724281311035
31,2021-03-01,DOM,0.25,2,4.949295282363892
32,2021-04-01,DOM,0.25,3,5.032873630523682
33,2021-05-01,DOM,0.25,4,5.341822147369385
34,2021-06-01,DOM,0.25,5,5.676648855209351
35,2021-07-01,DOM,0.25,6,6.219796776771545
36,2021-02-01,DOM,0.3,1,4.866795635223388
37,2021-03-01,DOM,0.3,2,5.039574670791626
38,2021-04-01,DOM,0.3,3,5.156073331832886
39,2021-05-01,DOM,0.3,4,5.486392879486084
40,2021-06-01,DOM,0.3,5,5.850850391387939
41,2021-07-01,DOM,0.3,6,6.454527473449707
42,2021-02-01,DOM,0.35,1,4.923403382301331
43,2021-03-01,DOM,0.35,2,5.09834988117218
44,2021-04-01,DOM,0.35,3,5.249844717979431
45,2021-05-01,DOM,0.35,4,5.61686909198761
46,2021-06-01,DOM,0.35,5,6.043265390396118
47,2021-07-01,DOM,0.35,6,6.684682083129883
48,2021-02-01,DOM,0.4,1,4.971079254150391
49,2021-03-01,DOM,0.4,2,5.162151622772217
50,2021-04-01,DOM,0.4,3,5.319143295288086
51,2021-05-01,DOM,0.4,4,5.739373207092285
52,2021-06-01,DOM,0.4,5,6.218833637237549
53,2021-07-01,DOM,0.4,6,6.81792984008789
54,2021-02-01,DOM,0.45,1,5.024167704582214
55,2021-03-01,DOM,0.45,2,5.229883170127868
56,2021-04-01,DOM,0.45,3,5.394414663314819
57,2021-05-01,DOM,0.45,4,5.853326773643493
58,2021-06-01,DOM,0.45,5,6.369100451469421
59,2021-07-01,DOM,0.45,6,6.987098908424377
60,2021-02-01,DOM,0.5,1,5.076976299285889
61,2021-03-01,DOM,0.5,2,5.303572177886963
62,2021-04-01,DOM,0.5,3,5.458762168884277
63,2021-05-01,DOM,0.5,4,5.952687501907349
64,2021-06-01,DOM,0.5,5,6.473817825317383
65,2021-07-01,DOM,0.5,6,7.131735563278198
66,2021-02-01,DOM,0.55,1,5.117594790458679
67,2021-03-01,DOM,0.55,2,5.367570281028748
68,2021-04-01,DOM,0.55,3,5.5450824975967405
69,2021-05-01,DOM,0.55,4,6.064600658416748
70,2021-06-01,DOM,0.55,5,6.580050778388977
71,2021-07-01,DOM,0.55,6,7.279789137840271
72,2021-02-01,DOM,0.6,1,5.16091480255127
73,2021-03-01,DOM,0.6,2,5.43012809753418
74,2021-04-01,DOM,0.6,3,5.632141208648681
75,2021-05-01,DOM,0.6,4,6.175792217254639
76,2021-06-01,DOM,0.6,5,6.749403858184815
77,2021-07-01,DOM,0.6,6,7.418967533111572
78,2021-02-01,DOM,0.65,1,5.200071501731872
79,2021-03-01,DOM,0.65,2,5.4977329730987545
80,2021-04-01,DOM,0.65,3,5.724074268341065
81,2021-05-01,DOM,0.65,4,6.265268301963806
82,2021-06-01,DOM,0.65,5,6.848458409309387
83,2021-07-01,DOM,0.65,6,7.526019430160522
84,2021-02-01,DOM,0.7,1,5.2551737308502195
85,2021-03-01,DOM,0.7,2,5.552975797653199
86,2021-04-01,DOM,0.7,3,5.844914817810059
87,2021-05-01,DOM,0.7,4,6.394469404220581
88,2021-06-01,DOM,0.7,5,7.020905303955078
89,2021-07-01,DOM,0.7,6,7.6948673725128165
90,2021-02-01,DOM,0.75,1,5.300731301307678
91,2021-03-01,DOM,0.75,2,5.620763778686523
92,2021-04-01,DOM,0.75,3,5.969277739524841
93,2021-05-01,DOM,0.75,4,6.49623441696167
94,2021-06-01,DOM,0.75,5,7.181999206542969
95,2021-07-01,DOM,0.75,6,7.852691054344177
96,2021-02-01,DOM,0.8,1,5.395808219909668
97,2021-03-01,DOM,0.8,2,5.702580451965332
98,2021-04-01,DOM,0.8,3,6.139814949035645
99,2021-05-01,DOM,0.8,4,6.668542098999024
100,2021-06-01,DOM,0.8,5,7.311287879943848
101,2021-07-01,DOM,0.8,6,8.03659839630127
102,2021-02-01,DOM,0.85,1,5.494327330589294
103,2021-03-01,DOM,0.85,2,5.806403803825378
104,2021-04-01,DOM,0.85,3,6.284870195388794
105,2021-05-01,DOM,0.85,4,6.8420452117919925
106,2021-06-01,DOM,0.85,5,7.4937300205230715
107,2021-07-01,DOM,0.85,6,8.213077306747437
108,2021-02-01,DOM,0.9,1,5.635635757446289
109,2021-03-01,DOM,0.9,2,5.946914148330689
110,2021-04-01,DOM,0.9,3,6.473981857299805
111,2021-05-01,DOM,0.9,4,7.201368188858033
112,2021-06-01,DOM,0.9,5,7.716432046890259
113,2021-07-01,DOM,0.9,6,8.478657722473145
114,2021-02-01,DOM,0.95,1,5.818958210945129
115,2021-03-01,DOM,0.95,2,6.250615739822387
116,2021-04-01,DOM,0.95,3,6.87132694721222
117,2021-05-01,DOM,0.95,4,7.838048768043517
118,2021-06-01,DOM,0.95,5,8.26296772956848
119,2021-07-01,DOM,0.95,6,8.917316484451295
120,2021-02-01,DOM,0.99,1,6.556205787658691
121,2021-03-01,DOM,0.99,2,7.2479400634765625
122,2021-04-01,DOM,0.99,3,8.05167194366455
123,2021-05-01,DOM,0.99,4,8.967484092712402
124,2021-06-01,DOM,0.99,5,9.796835737228394
125,2021-07-01,DOM,0.99,6,10.440831336975098
0,2021-03-01,DOM,0.01,1,3.198272466659546
1,2021-04-01,DOM,0.01,2,3.257424430847168
2,2021-05-01,DOM,0.01,3,2.946981523036957
3,2021-06-01,DOM,0.01,4,2.9737995886802673
4,2021-07-01,DOM,0.01,5,2.9956488609313965
5,2021-08-01,DOM,0.01,6,2.712191581726074
6,2021-03-01,DOM,0.05,1,4.0375346660614015
7,2021-04-01,DOM,0.05,2,4.1169432401657104
8,2021-05-01,DOM,0.05,3,4.063857960700989
9,2021-06-01,DOM,0.05,4,4.085147190093994
10,2021-07-01,DOM,0.05,5,4.188179349899292
11,2021-08-01,DOM,0.05,6,3.8288111686706543
12,2021-03-01,DOM,0.1,1,4.355824565887452
13,2021-04-01,DOM,0.1,2,4.356493425369263
14,2021-05-01,DOM,0.1,3,4.363822031021118
15,2021-06-01,DOM,0.1,4,4.522471380233765
16,2021-07-01,DOM,0.1,5,4.6135475635528564
17,2021-08-01,DOM,0.1,6,4.63562970161438
18,2021-03-01,DOM,0.15,1,4.485908269882202
19,2021-04-01,DOM,0.15,2,4.488630175590515
20,2021-05-01,DOM,0.15,3,4.5547418117523195
21,2021-06-01,DOM,0.15,4,4.719328808784485
22,2021-07-01,DOM,0.15,5,4.95633373260498
23,2021-08-01,DOM,0.15,6,5.06974573135376
24,2021-03-01,DOM,0.2,1,4.55333137512207
25,2021-04-01,DOM,0.2,2,4.613806056976318
26,2021-05-01,DOM,0.2,3,4.752865314483643
27,2021-06-01,DOM,0.2,4,4.891115379333496
28,2021-07-01,DOM,0.2,5,5.204652500152588
29,2021-08-01,DOM,0.2,6,5.442243576049805
30,2021-03-01,DOM,0.25,1,4.607088088989258
31,2021-04-01,DOM,0.25,2,4.688927054405212
32,2021-05-01,DOM,0.25,3,4.867396712303162
33,2021-06-01,DOM,0.25,4,5.09294867515564
34,2021-07-01,DOM,0.25,5,5.471268057823181
35,2021-08-01,DOM,0.25,6,5.755998373031616
36,2021-03-01,DOM,0.3,1,4.655338001251221
37,2021-04-01,DOM,0.3,2,4.752591228485107
38,2021-05-01,DOM,0.3,3,4.967174530029297
39,2021-06-01,DOM,0.3,4,5.256131029129028
40,2021-07-01,DOM,0.3,5,5.683056783676148
41,2021-08-01,DOM,0.3,6,5.958928918838501
42,2021-03-01,DOM,0.35,1,4.704694700241089
43,2021-04-01,DOM,0.35,2,4.821300196647644
44,2021-05-01,DOM,0.35,3,5.060627579689026
45,2021-06-01,DOM,0.35,4,5.384948182106018
46,2021-07-01,DOM,0.35,5,5.842844390869141
47,2021-08-01,DOM,0.35,6,6.192188882827758
48,2021-03-01,DOM,0.4,1,4.744643783569336
49,2021-04-01,DOM,0.4,2,4.884566593170166
50,2021-05-01,DOM,0.4,3,5.144484519958496
51,2021-06-01,DOM,0.4,4,5.5228447914123535
52,2021-07-01,DOM,0.4,5,6.028238105773926
53,2021-08-01,DOM,0.4,6,6.395112419128418
54,2021-03-01,DOM,0.45,1,4.792079758644104
55,2021-04-01,DOM,0.45,2,4.955886435508728
56,2021-05-01,DOM,0.45,3,5.230203676223755
57,2021-06-01,DOM,0.45,4,5.652626776695252
58,2021-07-01,DOM,0.45,5,6.213181018829346
59,2021-08-01,DOM,0.45,6,6.611608386039734
60,2021-03-01,DOM,0.5,1,4.8410913944244385
61,2021-04-01,DOM,0.5,2,5.012165784835815
62,2021-05-01,DOM,0.5,3,5.311644792556763
63,2021-06-01,DOM,0.5,4,5.784453392028809
64,2021-07-01,DOM,0.5,5,6.360104322433472
65,2021-08-01,DOM,0.5,6,6.828658580780029
66,2021-03-01,DOM,0.55,1,4.87915358543396
67,2021-04-01,DOM,0.55,2,5.086217880249023
68,2021-05-01,DOM,0.55,3,5.380335450172424
69,2021-06-01,DOM,0.55,4,5.933265972137452
70,2021-07-01,DOM,0.55,5,6.5722715854644775
71,2021-08-01,DOM,0.55,6,7.002052474021911
72,2021-03-01,DOM,0.6,1,4.935149669647217
73,2021-04-01,DOM,0.6,2,5.154509830474853
74,2021-05-01,DOM,0.6,3,5.485656833648681
75,2021-06-01,DOM,0.6,4,6.069491195678711
76,2021-07-01,DOM,0.6,5,6.748249149322509
77,2021-08-01,DOM,0.6,6,7.117738914489746
78,2021-03-01,DOM,0.65,1,4.98138313293457
79,2021-04-01,DOM,0.65,2,5.222066116333008
80,2021-05-01,DOM,0.65,3,5.571699619293213
81,2021-06-01,DOM,0.65,4,6.207094430923462
82,2021-07-01,DOM,0.65,5,6.885398173332215
83,2021-08-01,DOM,0.65,6,7.273564004898072
84,2021-03-01,DOM,0.7,1,5.039127397537231
85,2021-04-01,DOM,0.7,2,5.311644506454468
86,2021-05-01,DOM,0.7,3,5.671733427047729
87,2021-06-01,DOM,0.7,4,6.311803913116455
88,2021-07-01,DOM,0.7,5,7.057946014404297
89,2021-08-01,DOM,0.7,6,7.459003210067749
90,2021-03-01,DOM,0.75,1,5.096156120300293
91,2021-04-01,DOM,0.75,2,5.412804126739502
92,2021-05-01,DOM,0.75,3,5.80712616443634
93,2021-06-01,DOM,0.75,4,6.4583213329315186
94,2021-07-01,DOM,0.75,5,7.213870406150818
95,2021-08-01,DOM,0.75,6,7.646138072013855
96,2021-03-01,DOM,0.8,1,5.1729999542236325
97,2021-04-01,DOM,0.8,2,5.522470760345459
98,2021-05-01,DOM,0.8,3,5.959103393554687
99,2021-06-01,DOM,0.8,4,6.700777912139893
100,2021-07-01,DOM,0.8,5,7.438578510284424
101,2021-08-01,DOM,0.8,6,7.872165393829346
102,2021-03-01,DOM,0.85,1,5.287053036689758
103,2021-04-01,DOM,0.85,2,5.672056055068969
104,2021-05-01,DOM,0.85,3,6.150483727455139
105,2021-06-01,DOM,0.85,4,6.894291806221008
106,2021-07-01,DOM,0.85,5,7.7405984640121455
107,2021-08-01,DOM,0.85,6,8.094064426422118
108,2021-03-01,DOM,0.9,1,5.424219179153442
109,2021-04-01,DOM,0.9,2,5.886464214324951
110,2021-05-01,DOM,0.9,3,6.4344627380371096
111,2021-06-01,DOM,0.9,4,7.194745016098023
112,2021-07-01,DOM,0.9,5,7.974770545959473
113,2021-08-01,DOM,0.9,6,8.50231704711914
114,2021-03-01,DOM,0.95,1,5.667469787597656
115,2021-04-01,DOM,0.95,2,6.48984785079956
116,2021-05-01,DOM,0.95,3,6.917001080513
117,2021-06-01,DOM,0.95,4,7.700951147079468
118,2021-07-01,DOM,0.95,5,8.410065937042235
119,2021-08-01,DOM,0.95,6,9.044601583480834
120,2021-03-01,DOM,0.99,1,6.587485556602478
121,2021-04-01,DOM,0.99,2,7.272820949554443
122,2021-05-01,DOM,0.99,3,8.37452675819397
123,2021-06-01,DOM,0.99,4,9.539558410644531
124,2021-07-01,DOM,0.99,5,10.00055866241455
125,2021-08-01,DOM,0.99,6,10.753122663497924
0,2021-04-01,DOM,0.01,1,3.481570608615875
1,2021-05-01,DOM,0.01,2,2.983470504283905
2,2021-06-01,DOM,0.01,3,3.0508763337135316
3,2021-07-01,DOM,0.01,4,2.924545955657959
4,2021-08-01,DOM,0.01,5,2.863023281097412
5,2021-09-01,DOM,0.01,6,2.5904781818389893
6,2021-04-01,DOM,0.05,1,4.280207085609436
7,2021-05-01,DOM,0.05,2,3.7862924337387085
8,2021-06-01,DOM,0.05,3,4.091169643402099
9,2021-07-01,DOM,0.05,4,3.8841614842414858
10,2021-08-01,DOM,0.05,5,4.0344836711883545
11,2021-09-01,DOM,0.05,6,3.957787537574768
12,2021-04-01,DOM,0.1,1,4.471678590774536
13,2021-05-01,DOM,0.1,2,4.359993314743042
14,2021-06-01,DOM,0.1,3,4.4387205123901365
15,2021-07-01,DOM,0.1,4,4.362093353271485
16,2021-08-01,DOM,0.1,5,4.3451306343078615
17,2021-09-01,DOM,0.1,6,4.38450665473938
18,2021-04-01,DOM,0.15,1,4.548314046859741
19,2021-05-01,DOM,0.15,2,4.4965005874633786
20,2021-06-01,DOM,0.15,3,4.665247797966003
21,2021-07-01,DOM,0.15,4,4.617093729972839
22,2021-08-01,DOM,0.15,5,4.64067325592041
23,2021-09-01,DOM,0.15,6,4.659700202941894
24,2021-04-01,DOM,0.2,1,4.594595146179199
25,2021-05-01,DOM,0.2,2,4.637526226043701
26,2021-06-01,DOM,0.2,3,4.82399549484253
27,2021-07-01,DOM,0.2,4,4.812931156158447
28,2021-08-01,DOM,0.2,5,4.946791267395019
29,2021-09-01,DOM,0.2,6,4.991942596435547
30,2021-04-01,DOM,0.25,1,4.646921634674072
31,2021-05-01,DOM,0.25,2,4.721313953399658
32,2021-06-01,DOM,0.25,3,4.943213105201721
33,2021-07-01,DOM,0.25,4,5.076709032058716
34,2021-08-01,DOM,0.25,5,5.260729074478149
35,2021-09-01,DOM,0.25,6,5.304413437843323
36,2021-04-01,DOM,0.3,1,4.694097661972046
37,2021-05-01,DOM,0.3,2,4.808836030960083
38,2021-06-01,DOM,0.3,3,5.076246547698974
39,2021-07-01,DOM,0.3,4,5.267063045501709
40,2021-08-01,DOM,0.3,5,5.573747634887695
41,2021-09-01,DOM,0.3,6,5.551894903182983
42,2021-04-01,DOM,0.35,1,4.735482621192932
43,2021-05-01,DOM,0.35,2,4.889970350265503
44,2021-06-01,DOM,0.35,3,5.195223879814148
45,2021-07-01,DOM,0.35,4,5.452022862434387
46,2021-08-01,DOM,0.35,5,5.810811519622803
47,2021-09-01,DOM,0.35,6,5.7445543766021725
48,2021-04-01,DOM,0.4,1,4.771743583679199
49,2021-05-01,DOM,0.4,2,4.955073738098145
50,2021-06-01,DOM,0.4,3,5.28541202545166
51,2021-07-01,DOM,0.4,4,5.6189299583435055
52,2021-08-01,DOM,0.4,5,6.023604011535644
53,2021-09-01,DOM,0.4,6,5.976667308807373
54,2021-04-01,DOM,0.45,1,4.811631393432617
55,2021-05-01,DOM,0.45,2,5.035014915466308
56,2021-06-01,DOM,0.45,3,5.3950398683547975
57,2021-07-01,DOM,0.45,4,5.798232126235962
58,2021-08-01,DOM,0.45,5,6.22888069152832
59,2021-09-01,DOM,0.45,6,6.2170920133590695
60,2021-04-01,DOM,0.5,1,4.855257987976074
61,2021-05-01,DOM,0.5,2,5.103086709976196
62,2021-06-01,DOM,0.5,3,5.511629819869995
63,2021-07-01,DOM,0.5,4,5.965543270111084
64,2021-08-01,DOM,0.5,5,6.449939489364624
65,2021-09-01,DOM,0.5,6,6.403085231781006
66,2021-04-01,DOM,0.55,1,4.891275119781494
67,2021-05-01,DOM,0.55,2,5.189488935470581
68,2021-06-01,DOM,0.55,3,5.619545936584473
69,2021-07-01,DOM,0.55,4,6.169109463691711
70,2021-08-01,DOM,0.55,5,6.625224590301514
71,2021-09-01,DOM,0.55,6,6.600133180618286
72,2021-04-01,DOM,0.6,1,4.94473705291748
73,2021-05-01,DOM,0.6,2,5.263538837432861
74,2021-06-01,DOM,0.6,3,5.719939041137695
75,2021-07-01,DOM,0.6,4,6.362164497375488
76,2021-08-01,DOM,0.6,5,6.8478189468383786
77,2021-09-01,DOM,0.6,6,6.832137107849121
78,2021-04-01,DOM,0.65,1,4.991114163398743
79,2021-05-01,DOM,0.65,2,5.345694470405578
80,2021-06-01,DOM,0.65,3,5.848362326622009
81,2021-07-01,DOM,0.65,4,6.594724321365357
82,2021-08-01,DOM,0.65,5,7.060062098503113
83,2021-09-01,DOM,0.65,6,7.057130885124207
84,2021-04-01,DOM,0.7,1,5.040781736373901
85,2021-05-01,DOM,0.7,2,5.458887004852294
86,2021-06-01,DOM,0.7,3,5.992262554168701
87,2021-07-01,DOM,0.7,4,6.768418264389038
88,2021-08-01,DOM,0.7,5,7.259045839309692
89,2021-09-01,DOM,0.7,6,7.272009944915771
90,2021-04-01,DOM,0.75,1,5.1036763191223145
91,2021-05-01,DOM,0.75,2,5.56637704372406
92,2021-06-01,DOM,0.75,3,6.146872401237488
93,2021-07-01,DOM,0.75,4,6.962915301322937
94,2021-08-01,DOM,0.75,5,7.389302730560303
95,2021-09-01,DOM,0.75,6,7.503084421157837
96,2021-04-01,DOM,0.8,1,5.214571285247803
97,2021-05-01,DOM,0.8,2,5.703528499603271
98,2021-06-01,DOM,0.8,3,6.339186954498292
99,2021-07-01,DOM,0.8,4,7.169201755523682
100,2021-08-01,DOM,0.8,5,7.651962471008301
101,2021-09-01,DOM,0.8,6,7.774092483520508
102,2021-04-01,DOM,0.85,1,5.340623497962952
103,2021-05-01,DOM,0.85,2,5.903262710571289
104,2021-06-01,DOM,0.85,3,6.598575019836425
105,2021-07-01,DOM,0.85,4,7.421685910224914
106,2021-08-01,DOM,0.85,5,7.840401673316956
107,2021-09-01,DOM,0.85,6,8.120320892333984
108,2021-04-01,DOM,0.9,1,5.5282285690307615
109,2021-05-01,DOM,0.9,2,6.148340940475464
110,2021-06-01,DOM,0.9,3,6.9177814483642575
111,2021-07-01,DOM,0.9,4,7.707892036437989
112,2021-08-01,DOM,0.9,5,8.134809684753417
113,2021-09-01,DOM,0.9,6,8.545676708221436
114,2021-04-01,DOM,0.95,1,6.056907105445862
115,2021-05-01,DOM,0.95,2,6.58591170310974
116,2021-06-01,DOM,0.95,3,7.416124844551086
117,2021-07-01,DOM,0.95,4,8.253050661087036
118,2021-08-01,DOM,0.95,5,8.70045952796936
119,2021-09-01,DOM,0.95,6,9.393757152557372
120,2021-04-01,DOM,0.99,1,6.679923057556152
121,2021-05-01,DOM,0.99,2,7.598543047904968
122,2021-06-01,DOM,0.99,3,9.232027053833008
123,2021-07-01,DOM,0.99,4,9.569535522460937
124,2021-08-01,DOM,0.99,5,10.535789489746094
125,2021-09-01,DOM,0.99,6,10.808720951080323
0,2021-05-01,DOM,0.01,1,2.964068911075592
1,2021-06-01,DOM,0.01,2,2.609595947265625
2,2021-07-01,DOM,0.01,3,2.3851349353790283
3,2021-08-01,DOM,0.01,4,2.2133420395851133
4,2021-09-01,DOM,0.01,5,2.168239350318909
5,2021-10-01,DOM,0.01,6,1.9340760707855225
6,2021-05-01,DOM,0.05,1,4.015557789802552
7,2021-06-01,DOM,0.05,2,3.6269012928009032
8,2021-07-01,DOM,0.05,3,3.8316123247146607
9,2021-08-01,DOM,0.05,4,3.6424780488014226
10,2021-09-01,DOM,0.05,5,3.38520210981369
11,2021-10-01,DOM,0.05,6,3.5586928606033323
12,2021-05-01,DOM,0.1,1,4.33697829246521
13,2021-06-01,DOM,0.1,2,4.169050502777099
14,2021-07-01,DOM,0.1,3,4.197091054916382
15,2021-08-01,DOM,0.1,4,4.133420515060425
16,2021-09-01,DOM,0.1,5,4.008537864685059
17,2021-10-01,DOM,0.1,6,4.018073797225952
18,2021-05-01,DOM,0.15,1,4.433608198165894
19,2021-06-01,DOM,0.15,2,4.371503090858459
20,2021-07-01,DOM,0.15,3,4.395498490333557
21,2021-08-01,DOM,0.15,4,4.342910671234131
22,2021-09-01,DOM,0.15,5,4.235771179199219
23,2021-10-01,DOM,0.15,6,4.32841682434082
24,2021-05-01,DOM,0.2,1,4.499382209777832
25,2021-06-01,DOM,0.2,2,4.488771057128906
26,2021-07-01,DOM,0.2,3,4.549487018585205
27,2021-08-01,DOM,0.2,4,4.534765720367432
28,2021-09-01,DOM,0.2,5,4.473993587493896
29,2021-10-01,DOM,0.2,6,4.6046576499938965
30,2021-05-01,DOM,0.25,1,4.556091070175171
31,2021-06-01,DOM,0.25,2,4.578563213348389
32,2021-07-01,DOM,0.25,3,4.657560467720032
33,2021-08-01,DOM,0.25,4,4.738323450088501
34,2021-09-01,DOM,0.25,5,4.684564828872681
35,2021-10-01,DOM,0.25,6,4.796525359153748
36,2021-05-01,DOM,0.3,1,4.598708057403565
37,2021-06-01,DOM,0.3,2,4.6648787498474125
38,2021-07-01,DOM,0.3,3,4.781566572189331
39,2021-08-01,DOM,0.3,4,4.8825665473937985
40,2021-09-01,DOM,0.3,5,4.92825288772583
41,2021-10-01,DOM,0.3,6,4.990222549438476
42,2021-05-01,DOM,0.35,1,4.6348778247833256
43,2021-06-01,DOM,0.35,2,4.70933096408844
44,2021-07-01,DOM,0.35,3,4.872895359992981
45,2021-08-01,DOM,0.35,4,5.022214770317078
46,2021-09-01,DOM,0.35,5,5.069753932952881
47,2021-10-01,DOM,0.35,6,5.159821009635925
48,2021-05-01,DOM,0.4,1,4.6692732810974125
49,2021-06-01,DOM,0.4,2,4.763595199584961
50,2021-07-01,DOM,0.4,3,4.963224029541015
51,2021-08-01,DOM,0.4,4,5.138891506195068
52,2021-09-01,DOM,0.4,5,5.22373857498169
53,2021-10-01,DOM,0.4,6,5.319222164154053
54,2021-05-01,DOM,0.45,1,4.701480555534363
55,2021-06-01,DOM,0.45,2,4.824955081939697
56,2021-07-01,DOM,0.45,3,5.029387187957764
57,2021-08-01,DOM,0.45,4,5.282653832435608
58,2021-09-01,DOM,0.45,5,5.398749661445618
59,2021-10-01,DOM,0.45,6,5.510321831703186
60,2021-05-01,DOM,0.5,1,4.740713834762573
61,2021-06-01,DOM,0.5,2,4.8951334953308105
62,2021-07-01,DOM,0.5,3,5.154029607772827
63,2021-08-01,DOM,0.5,4,5.415458917617798
64,2021-09-01,DOM,0.5,5,5.551402807235718
65,2021-10-01,DOM,0.5,6,5.694269180297852
66,2021-05-01,DOM,0.55,1,4.779029655456543
67,2021-06-01,DOM,0.55,2,4.965556478500367
68,2021-07-01,DOM,0.55,3,5.2398130893707275
69,2021-08-01,DOM,0.55,4,5.565748882293701
70,2021-09-01,DOM,0.55,5,5.690403485298157
71,2021-10-01,DOM,0.55,6,5.935260224342347
72,2021-05-01,DOM,0.6,1,4.812686634063721
73,2021-06-01,DOM,0.6,2,5.022701454162598
74,2021-07-01,DOM,0.6,3,5.3531187057495115
75,2021-08-01,DOM,0.6,4,5.7355574607849125
76,2021-09-01,DOM,0.6,5,5.864476108551025
77,2021-10-01,DOM,0.6,6,6.102718257904052
78,2021-05-01,DOM,0.65,1,4.850646233558654
79,2021-06-01,DOM,0.65,2,5.108699250221252
80,2021-07-01,DOM,0.65,3,5.49706461429596
81,2021-08-01,DOM,0.65,4,5.916575455665589
82,2021-09-01,DOM,0.65,5,6.1197333335876465
83,2021-10-01,DOM,0.65,6,6.2795003890991214
84,2021-05-01,DOM,0.7,1,4.924734449386596
85,2021-06-01,DOM,0.7,2,5.198075532913208
86,2021-07-01,DOM,0.7,3,5.6829804420471195
87,2021-08-01,DOM,0.7,4,6.093575811386108
88,2021-09-01,DOM,0.7,5,6.312869691848755
89,2021-10-01,DOM,0.7,6,6.60544638633728
90,2021-05-01,DOM,0.75,1,4.987837910652161
91,2021-06-01,DOM,0.75,2,5.317072868347168
92,2021-07-01,DOM,0.75,3,5.846487998962402
93,2021-08-01,DOM,0.75,4,6.243510007858276
94,2021-09-01,DOM,0.75,5,6.553335905075073
95,2021-10-01,DOM,0.75,6,6.879894852638245
96,2021-05-01,DOM,0.8,1,5.062688636779785
97,2021-06-01,DOM,0.8,2,5.435339832305909
98,2021-07-01,DOM,0.8,3,6.042996883392334
99,2021-08-01,DOM,0.8,4,6.435232734680176
100,2021-09-01,DOM,0.8,5,6.809998893737793
101,2021-10-01,DOM,0.8,6,7.186371898651123
102,2021-05-01,DOM,0.85,1,5.177318429946899
103,2021-06-01,DOM,0.85,2,5.665196943283081
104,2021-07-01,DOM,0.85,3,6.372299480438232
105,2021-08-01,DOM,0.85,4,6.805248713493347
106,2021-09-01,DOM,0.85,5,7.114955139160156
107,2021-10-01,DOM,0.85,6,7.536563277244568
